#project_accession: PXD005736
#project_title: Proteomic Analysis of Human Cardiac Organoids
#project_description: The mammalian heart undergoes major transitions during postnatal life to acquire the physiological properties of an adult organ. Postnatal life imposes numerous adaptations including electrophysiological, structural and metabolic maturation of cardiomyocytes1, which occur coincident with loss of proliferative capacity and regenerative potential2,3. The discovery of key upstream drivers of cardiomyocyte maturation and cell cycle arrest remains one of the most important unanswered questions in cardiac biology. Discovery of these drivers would facilitate current attempts to promote cardiomyocyte maturation in vitro for drug discovery and to de-differentiate adult cardiomyocytes in vivo for regenerative medicine.   A recent study has suggested that the shift from a low oxygen environment in utero towards a high oxygen environment after birth acts as a key trigger for cardiomyocyte cell cycle exit4. Moreover, it was recently demonstrated that proliferative adult cardiomyocytes reside in a hypoxic niche5 and that exposure of adult mice to gradual hypoxemia is sufficient to drive cell cycle re-entry and regeneration following infarction6. However, it is currently unclear whether postnatal changes in oxygen tension or the associated shifts in cardiomyocyte metabolism are sufficient to promote maturation and cell cycle arrest as human pluripotent stem cell (hPSC)-derived cardiomyocytes fail to mature when cultured at 21% oxygen7,8.   There are considerable changes in metabolic substrate provision during early postnatal life. The mammalian heart relies on high concentrations of carbohydrates and the presence of insulin in utero but later switches to fatty acid dominated substrates present in milk and low insulin levels post-birth9. In order to adapt to these changes in substrates, cardiomyocytes upregulate the genes required for fatty acid oxidation after birth10. The importance of these metabolic adaptations for cardiomyocyte maturation has been difficult to study because genetic disruption of fatty acid oxidation components in vivo can have a broad range of negative health impacts11. Therefore, there is a need to develop alternative approaches for studying the impact of cardiomyocyte metabolism on the maturation process.   hPSCs are now widely used for the generation of defined human somatic cell types, including cardiomyocytes. These cardiomyocytes have now been used extensively for developmental studies, drug screening, disease modeling, and heart repair. However, lack of maturity and inappropriate responses to pharmacological agents have been identified as limitations in 2D or embryoid body based differentiation strategies12. To improve maturity of hPSC-derived cardiomyocytes, long-term culture can be used13, although long-term cultures may not be amenable to high-throughput screening applications and adult-like maturity is still not achieved14. In an effort to better simulate heart muscle structure and function, cardiac tissue engineering to form 3D engineered heart tissue has been used15-19. However, despite these recent advances in human cardiac tissue engineering, cardiac tissues derived from hPSC still lack many features of fully mature adult heart tissue20. Moreover, engineered heart tissue fabrication, culture, mechanical loading and pacing protocols, and analysis methods using organ baths are costly, labor intensive, and the multiple handling steps induce variability.  In order to facilitate higher-throughput experiments, platforms for engineered heart tissue production have been miniaturized, however, screening experiments using semi-automated force of contraction analyses have only been published in 24-well plate formats21. Therefore, we developed a novel 96-well device, the heart dynamometer (Heart-Dyno), for high-throughput functional screening of human cardiac organoids (hCOs) to facilitate screening on a larger scale. The Heart-Dyno is designed to facilitate automated formation of dense muscle bundles from minimal cells and reagents while also facilitating culture and automated force of contraction analysis without any tissue handling.    Using the Heart-Dyno, we define serum-free 3D culture conditions that promote structural, electrophysiological, metabolic and proliferative maturation of hPSC-derived cardiac organoids. Furthermore, we uncover a metabolic mechanism governing cardiomyocyte cell cycle arrest through repression of a β-catenin and YAP1 dependent signalling.
#quantms_version: 1.1
#factor_value: organism part
#INFO=<ID=protein, Number=inf, Type=String, Description="Protein Accession">
#INFO=<ID=sample_accession, Number=1, Type=String, Description="Sample Accession in the SDRF">
#INFO=<ID=condition, Number=1, Type=String, Description="Value of the factor value">
#INFO=<ID=ibaq, Number=1, Type=Float, Description="Intensity based absolute quantification">
#INFO=<ID=ribaq, Number=1, Type=Float, Description="relative iBAQ">
protein	sample_accession	condition	ibaq	ribaq
O00481	PXD005736-Sample-2	heart	1917110.14	3.666188922368416
O75061	PXD005736-Sample-2	heart	1915309.225806452	3.6657807587101336
Q6PCB5	PXD005736-Sample-2	heart	1913306.013888889	3.66532629467716
Q15303	PXD005736-Sample-2	heart	1910605.5172413792	3.66471288561796
Q86XE3	PXD005736-Sample-2	heart	1905111.4285714289	3.6634622404179904
P24390	PXD005736-Sample-2	heart	1904790.0	3.663388960487868
Q8N5P1	PXD005736-Sample-2	heart	1903662.3684210528	3.6631317829578416
P12107	PXD005736-Sample-2	heart	1898045.0	3.661848362827307
A1L020	PXD005736-Sample-2	heart	1891500.6818181816	3.660348360273841
Q03167	PXD005736-Sample-2	heart	1890633.6666666667	3.660149245240936
Q8TEP8	PXD005736-Sample-2	heart	1890257.2045454544	3.660062760109258
A2A3K4	PXD005736-Sample-2	heart	1887311.463414634	3.659385435888315
Q9UPP1	PXD005736-Sample-2	heart	1883550.5128205128	3.658519129647659
Q9BTT6	PXD005736-Sample-2	heart	1883280.576923077	3.6584568854598354
Q8WYA0	PXD005736-Sample-2	heart	1883170.0	3.658431385086711
Q8NBJ9	PXD005736-Sample-2	heart	1882627.76	3.658306316319612
Q92766	PXD005736-Sample-2	heart	1882080.9027777775	3.658180146091345
Q6NUM6	PXD005736-Sample-2	heart	1881347.1666666667	3.658010801790146
P49674	PXD005736-Sample-2	heart	1879995.9090909087	3.6576987623285984
Q2KHR3	PXD005736-Sample-2	heart	1878342.7049180327	3.6573166905837216
Q9Y4H2	PXD005736-Sample-2	heart	1872438.9772727275	3.655949531056111
Q86UB9	PXD005736-Sample-2	heart	1871066.9423076925	3.65563118389504
Q86U10	PXD005736-Sample-2	heart	1867137.25	3.654718101449209
Q9Y3B9	PXD005736-Sample-2	heart	1861070.25	3.653304624893745
O14678	PXD005736-Sample-2	heart	1852723.0	3.651352351046139
Q9NNW5	PXD005736-Sample-2	heart	1850282.5408163264	3.650779908959003
CONTAMINANT_Q3MHN5	PXD005736-Sample-2	heart	1845217.8	3.64958949350068
Q5VYS8	PXD005736-Sample-2	heart	1839504.1875	3.6482426389061233
Q9BUA3	PXD005736-Sample-2	heart	1839269.8421052631	3.648187308020828
CONTAMINANT_Q2KIT0	PXD005736-Sample-2	heart	1837495.9090909087	3.647768238963232
Q14031	PXD005736-Sample-2	heart	1836787.142857143	3.647600688851414
Q6ZWJ1	PXD005736-Sample-2	heart	1829367.9310344828	3.645842919696359
Q8IZ40	PXD005736-Sample-2	heart	1828530.6	3.645644090641333
Q9NRC1	PXD005736-Sample-2	heart	1826356.1538461535	3.6451273304017775
Q14686	PXD005736-Sample-2	heart	1822693.357142857	3.644255468879466
Q9NXN4	PXD005736-Sample-2	heart	1810690.6	3.6413861051026943
Q12980	PXD005736-Sample-2	heart	1806674.8	3.640421845038233
P35869	PXD005736-Sample-2	heart	1805632.64	3.640171254878157
Q6NT76	PXD005736-Sample-2	heart	1804159.375	3.639816757503932
P05120	PXD005736-Sample-2	heart	1802029.5294117648	3.639303761474969
Q8TEA1	PXD005736-Sample-2	heart	1801546.6666666667	3.63918737452181
O95785	PXD005736-Sample-2	heart	1797147.837837838	3.63812566281705
Q9H5V9	PXD005736-Sample-2	heart	1795110.4545454546	3.6376330343119374
Q9H0K1	PXD005736-Sample-2	heart	1790929.9027777778	3.636620445938357
Q02156	PXD005736-Sample-2	heart	1790229.0476190476	3.636450457654591
Q8N543	PXD005736-Sample-2	heart	1788491.25	3.6360286778488655
Q8NEC7	PXD005736-Sample-2	heart	1782229.7916666667	3.634505557135503
Q96JX3	PXD005736-Sample-2	heart	1778765.3970588236	3.63366053047511
Q9H4B6	PXD005736-Sample-2	heart	1770438.3333333333	3.6316226624141463
Q7Z494	PXD005736-Sample-2	heart	1769527.734375	3.6313992319608657
P42694	PXD005736-Sample-2	heart	1765848.1704545454	3.6304952178325305
Q15542	PXD005736-Sample-2	heart	1765627.9848484849	3.6304410617858096
P0C2W1	PXD005736-Sample-2	heart	1764404.6153846155	3.6301400432463646
Q96EV2	PXD005736-Sample-2	heart	1762310.138888889	3.629624197903097
Q9HAS3	PXD005736-Sample-2	heart	1756028.8636363635	3.628073508172657
Q5T5U3	PXD005736-Sample-2	heart	1755034.8088235294	3.627827592648626
Q92570	PXD005736-Sample-2	heart	1754033.5	3.627579741726232
O75084	PXD005736-Sample-2	heart	1753361.9444444445	3.627413434345013
Q6I9Y2	PXD005736-Sample-2	heart	1749305.3846153845	3.6264074910615527
A0PJZ3	PXD005736-Sample-2	heart	1743445.8333333333	3.624950317036373
Q9UBP0	PXD005736-Sample-2	heart	1742223.9473684211	3.624645837044178
Q12873	PXD005736-Sample-2	heart	1739477.197802198	3.623960598204013
Q92823	PXD005736-Sample-2	heart	1738103.4150943395	3.623617470986096
Q96CS2	PXD005736-Sample-2	heart	1729181.9444444445	3.621382550220996
O60315	PXD005736-Sample-2	heart	1726141.549019608	3.620618264446255
Q3B820	PXD005736-Sample-2	heart	1725200.576923077	3.620381452803501
Q9H6K1	PXD005736-Sample-2	heart	1724175.3846153845	3.620123298644492
Q9Y5E7	PXD005736-Sample-2	heart	1722989.7222222222	3.619824544950312
Q9ULX3	PXD005736-Sample-2	heart	1716980.0714285714	3.618307112536868
O75420	PXD005736-Sample-2	heart	1714169.0217391304	3.6175955004159865
Q9BY12	PXD005736-Sample-2	heart	1709602.761904762	3.6164370688673175
Q9Y5W7	PXD005736-Sample-2	heart	1709394.8837209302	3.616384257863851
Q14573	PXD005736-Sample-2	heart	1706639.973880597	3.61568377180264
P21757	PXD005736-Sample-2	heart	1705802.4137931035	3.615470582719724
Q9H6H4	PXD005736-Sample-2	heart	1702784.6153846155	3.614701575780765
Q16799	PXD005736-Sample-2	heart	1695655.5172413792	3.612879485406755
Q9Y2D0	PXD005736-Sample-2	heart	1682235.7142857143	3.60942870701552
Q9H0Q3	PXD005736-Sample-2	heart	1676728.4	3.608004578465013
Q8TDX6	PXD005736-Sample-2	heart	1675860.1875	3.607779641884543
Q9NUQ2	PXD005736-Sample-2	heart	1675110.0	3.607585189365508
P40692	PXD005736-Sample-2	heart	1674182.2	3.607344578271249
Q9UMX1	PXD005736-Sample-2	heart	1672115.2631578948	3.606808069255531
Q86T65	PXD005736-Sample-2	heart	1667172.3389830508	3.605522354146664
Q15013	PXD005736-Sample-2	heart	1664895.0	3.604928707135878
P56524	PXD005736-Sample-2	heart	1655972.4468085107	3.602594964520613
O00268	PXD005736-Sample-2	heart	1650256.3235294118	3.6010932636741915
Q9H6S1	PXD005736-Sample-2	heart	1645943.5714285714	3.5999568001296804
Q96RW7	PXD005736-Sample-2	heart	1642489.966535433	3.5990445833663527
P49619	PXD005736-Sample-2	heart	1642205.9411764706	3.598969477085655
Q9BTV7	PXD005736-Sample-2	heart	1641972.3055555555	3.59890768588342
Q9NW61	PXD005736-Sample-2	heart	1632607.2222222222	3.5964235714689465
Q9UFB7	PXD005736-Sample-2	heart	1632527.9696969695	3.596402488768
Q9H6R7	PXD005736-Sample-2	heart	1632511.6129032257	3.596398137417834
Q8IZQ8	PXD005736-Sample-2	heart	1622980.7352941176	3.5938552228989744
Q9BRP1	PXD005736-Sample-2	heart	1619719.6875	3.5929817191181783
Q8N8R3	PXD005736-Sample-2	heart	1614000.625	3.591445556658232
Q9H7F0	PXD005736-Sample-2	heart	1612921.8265306123	3.5911551770492807
Q5HYW2	PXD005736-Sample-2	heart	1612244.2627118644	3.5909726982411785
Q8N954	PXD005736-Sample-2	heart	1610264.5	3.5904390766483614
O95696	PXD005736-Sample-2	heart	1606922.6363636365	3.589536826703278
Q9UPS6	PXD005736-Sample-2	heart	1606450.865671642	3.589409305013316
Q8IUH4	PXD005736-Sample-2	heart	1606167.142857143	3.5893325954557405
Q9NZC7	PXD005736-Sample-2	heart	1605290.8695652173	3.5890955936557507
Q7Z7C8	PXD005736-Sample-2	heart	1604804.1666666667	3.5889639013647745
P27540	PXD005736-Sample-2	heart	1604724.734375	3.588942404748276
Q1ED39	PXD005736-Sample-2	heart	1598372.1739130437	3.5872197684055376
Q7Z6J0	PXD005736-Sample-2	heart	1597993.3333333333	3.5871168212465303
Q6IA69	PXD005736-Sample-2	heart	1594653.888888889	3.5862082944204765
Q7Z4L5	PXD005736-Sample-2	heart	1593290.0461538462	3.585836701053581
P30154	PXD005736-Sample-2	heart	1590825.3333333333	3.585164356453188
Q8N5H7	PXD005736-Sample-2	heart	1590368.411111111	3.585039599008608
Q9UL12	PXD005736-Sample-2	heart	1586633.670212766	3.5840185243796814
O60733	PXD005736-Sample-2	heart	1585963.625	3.5838350803962324
Q6ZU80	PXD005736-Sample-2	heart	1582922.0634920634	3.5830013906296987
Q9BTX1	PXD005736-Sample-2	heart	1577717.4	3.581571073313228
Q13112	PXD005736-Sample-2	heart	1575016.4	3.580826938376997
O00418	PXD005736-Sample-2	heart	1571480.9210526317	3.579850970824994
Q12809	PXD005736-Sample-2	heart	1560935.2777777778	3.576926754057569
P16870	PXD005736-Sample-2	heart	1560660.2083333333	3.57685021554212
Q9BRX5	PXD005736-Sample-2	heart	1557777.6923076925	3.57604733846048
Q9BZ95	PXD005736-Sample-2	heart	1557647.4492753623	3.576011026350441
Q9NP50	PXD005736-Sample-2	heart	1557106.5	3.575860175726945
Q9H825	PXD005736-Sample-2	heart	1553094.6153846155	3.574739772092454
Q9UJX5	PXD005736-Sample-2	heart	1552418.2571428572	3.5745505996955678
Q6ZN17	PXD005736-Sample-2	heart	1547398.75	3.573144099792932
Q92624	PXD005736-Sample-2	heart	1546159.8333333333	3.572796244928611
Q96EU6	PXD005736-Sample-2	heart	1545793.8235294118	3.572693425768592
Q9NT68	PXD005736-Sample-2	heart	1545005.603448276	3.572471916966568
Q9UQ49	PXD005736-Sample-2	heart	1544419.1904761903	3.57230704749219
O75665	PXD005736-Sample-2	heart	1544356.1379310344	3.572289316599183
Q9H501	PXD005736-Sample-2	heart	1541239.8684210526	3.5714120928086004
Q6ZSZ5	PXD005736-Sample-2	heart	1539094.2857142857	3.570807083849127
Q8NHQ9	PXD005736-Sample-2	heart	1538807.4242424243	3.5707261310660945
Q14790	PXD005736-Sample-2	heart	1533958.4	3.569355440073249
P24588	PXD005736-Sample-2	heart	1531609.7368421052	3.5686899767050475
Q96P50	PXD005736-Sample-2	heart	1530957.9069767443	3.5685051082215637
O14640	PXD005736-Sample-2	heart	1528987.5806451612	3.567945815923657
Q99758	PXD005736-Sample-2	heart	1524778.9473684211	3.5667487451267297
Q8N2Q7	PXD005736-Sample-2	heart	1522056.7068965517	3.565972691237324
Q8TAD8	PXD005736-Sample-2	heart	1519957.5833333333	3.565373326580845
Q92859	PXD005736-Sample-2	heart	1517343.9491525425	3.564625895237292
P78524	PXD005736-Sample-2	heart	1513364.5283018867	3.563485408435171
Q8N5D0	PXD005736-Sample-2	heart	1512998.375	3.563380319677215
P11388	PXD005736-Sample-2	heart	1512127.835443038	3.5631303661149483
O94806	PXD005736-Sample-2	heart	1511475.322580645	3.562942919069092
Q96JI7	PXD005736-Sample-2	heart	1509788.300813008	3.5624579138447814
Q2PPJ7	PXD005736-Sample-2	heart	1509323.1011235956	3.562324077339402
Q5VT06	PXD005736-Sample-2	heart	1507547.2777777778	3.5618127989136585
Q8TEW8	PXD005736-Sample-2	heart	1505026.0606060603	3.561085878212981
Q8IV36	PXD005736-Sample-2	heart	1499157.7272727273	3.5593891857293265
Q9Y2R4	PXD005736-Sample-2	heart	1496673.75	3.558668999778871
Q8IY63	PXD005736-Sample-2	heart	1496453.6363636365	3.558605124022516
Q641Q3	PXD005736-Sample-2	heart	1492340.0	3.557409637870744
Q6AI08	PXD005736-Sample-2	heart	1491958.0	3.5572984556141503
O43353	PXD005736-Sample-2	heart	1489669.0384615385	3.556631649506005
Q9NVW2	PXD005736-Sample-2	heart	1489665.7142857143	3.5566306803828027
Q8WWK9	PXD005736-Sample-2	heart	1488381.857142857	3.5562562255805448
Q6UVY6	PXD005736-Sample-2	heart	1487945.4	3.556128853209356
Q8WZ74	PXD005736-Sample-2	heart	1487719.6511627906	3.556062957705125
P29375	PXD005736-Sample-2	heart	1486552.7988505748	3.555722197028417
Q2TB10	PXD005736-Sample-2	heart	1481948.015625	3.554374827649556
P10586	PXD005736-Sample-2	heart	1481877.647368421	3.554354205285751
Q66K79	PXD005736-Sample-2	heart	1474342.6666666667	3.5521402920594074
Q99583	PXD005736-Sample-2	heart	1470442.6666666667	3.550989953900281
Q92750	PXD005736-Sample-2	heart	1469457.379166667	3.550698852207238
Q8NHQ8	PXD005736-Sample-2	heart	1467038.6538461538	3.549983414974778
CONTAMINANT_P02070	PXD005736-Sample-2	heart	1463906.3636363635	3.549055156775731
O14556	PXD005736-Sample-2	heart	1461097.6944444445	3.548221113552393
Q9UM07	PXD005736-Sample-2	heart	1459532.8846153845	3.5477557425849806
Q5JSJ4	PXD005736-Sample-2	heart	1457999.4791666667	3.5472992269387547
Q9ULL8	PXD005736-Sample-2	heart	1454191.685483871	3.546163515281391
P52823	PXD005736-Sample-2	heart	1452275.5	3.545590868938314
O60353	PXD005736-Sample-2	heart	1448003.3333333333	3.544311419714532
Q9BSV6	PXD005736-Sample-2	heart	1446237.705882353	3.5437815382403963
Q96LT9	PXD005736-Sample-2	heart	1445832.8636363635	3.5436599500907318
Q86UW9	PXD005736-Sample-2	heart	1443089.25	3.5428350496094403
Q96BY7	PXD005736-Sample-2	heart	1442712.5	3.542721652736639
Q96QU8	PXD005736-Sample-2	heart	1441100.425531915	3.542236104514954
Q9UPQ8	PXD005736-Sample-2	heart	1437267.3076923075	3.541079405257188
P25054	PXD005736-Sample-2	heart	1435312.3258064515	3.540488272488278
P0DPB5	PXD005736-Sample-2	heart	1435276.625	3.5404774700616626
Q13795	PXD005736-Sample-2	heart	1434966.6666666667	3.540383670909025
O60287	PXD005736-Sample-2	heart	1434079.5229357798	3.540115092703032
Q96RL1	PXD005736-Sample-2	heart	1433000.7837837837	3.53978828603345
Q86YV9	PXD005736-Sample-2	heart	1424904.2424242424	3.53732753761104
O75503	PXD005736-Sample-2	heart	1423612.5	3.536933650759691
Q14392	PXD005736-Sample-2	heart	1420039.2307692308	3.535842200699705
Q86Y37	PXD005736-Sample-2	heart	1414805.8823529412	3.534238714914553
Q99593	PXD005736-Sample-2	heart	1413395.347826087	3.5338055156034134
Q11206	PXD005736-Sample-2	heart	1412285.4523809524	3.533464343669156
O00463	PXD005736-Sample-2	heart	1411377.5757575757	3.533185071094887
Q8N5B7	PXD005736-Sample-2	heart	1409567.1875	3.5326276395928247
Q05DH4	PXD005736-Sample-2	heart	1408769.2857142857	3.532381732579813
O60243	PXD005736-Sample-2	heart	1407911.3157894737	3.532117157593704
Q9C0F3	PXD005736-Sample-2	heart	1407414.0384615385	3.5319637367456176
Q3SYG4	PXD005736-Sample-2	heart	1405442.3684210526	3.5313548997236763
Q9Y5F8	PXD005736-Sample-2	heart	1405033.9705882352	3.531228682737609
Q99988	PXD005736-Sample-2	heart	1401365.294117647	3.5300932157534923
Q9UPY5	PXD005736-Sample-2	heart	1395380.5263157894	3.5282345158457806
Q9BVI4	PXD005736-Sample-2	heart	1395198.7586206896	3.52817793927223
Q15375	PXD005736-Sample-2	heart	1391343.068181818	3.5269760867580637
O75752	PXD005736-Sample-2	heart	1391266.05	3.5269520456010355
Q9ULJ6	PXD005736-Sample-2	heart	1386083.8636363635	3.5253313657272587
A4D161	PXD005736-Sample-2	heart	1384508.8461538462	3.524837593060619
O60942	PXD005736-Sample-2	heart	1382813.5967741937	3.5243054992708176
Q9UBS5	PXD005736-Sample-2	heart	1380229.4047619049	3.523493133587237
Q96GD4	PXD005736-Sample-2	heart	1379464.3333333333	3.5232523341799578
O14727	PXD005736-Sample-2	heart	1379315.507936508	3.5232054771979664
Q96HA7	PXD005736-Sample-2	heart	1376556.8416666666	3.522336007362946
O43155	PXD005736-Sample-2	heart	1374909.677419355	3.5218160268915213
Q15788	PXD005736-Sample-2	heart	1374891.0	3.52181012719106
Q8NDH6	PXD005736-Sample-2	heart	1373218.357142857	3.521281458525916
Q9HAZ2	PXD005736-Sample-2	heart	1369317.0188679246	3.5200458640154206
Q6P5Z2	PXD005736-Sample-2	heart	1369185.2564102565	3.5200040720411376
O60318	PXD005736-Sample-2	heart	1366461.5616438356	3.5191392776601558
Q149N8	PXD005736-Sample-2	heart	1359463.7931034483	3.516909503515077
Q96QT6	PXD005736-Sample-2	heart	1357141.4864864864	3.5161669847529358
O95644	PXD005736-Sample-2	heart	1354752.638888889	3.5154018637341053
Q96EP1	PXD005736-Sample-2	heart	1348424.7333333334	3.5133685680185334
Q5TC84	PXD005736-Sample-2	heart	1347258.625	3.5129928306794334
Q8TBF4	PXD005736-Sample-2	heart	1347113.625	3.5129460868043534
P54278	PXD005736-Sample-2	heart	1341092.111111111	3.5110004659068945
P35590	PXD005736-Sample-2	heart	1337837.0408163266	3.509945074231519
Q9H6D7	PXD005736-Sample-2	heart	1336969.54	3.509663370998479
P05062	PXD005736-Sample-2	heart	1336365.5555555555	3.5094671313903003
P36383	PXD005736-Sample-2	heart	1334408.0	3.5088304950672624
Q86TH1	PXD005736-Sample-2	heart	1333174.8717948718	3.508428977409629
O43194	PXD005736-Sample-2	heart	1331740.294117647	3.507961398375796
Q8WXK1	PXD005736-Sample-2	heart	1331717.0689655172	3.507953824343975
Q96SN8	PXD005736-Sample-2	heart	1330094.6590909092	3.5074244076795607
O15072	PXD005736-Sample-2	heart	1327333.181818182	3.506521809494453
G9CGD6	PXD005736-Sample-2	heart	1325591.487804878	3.5059515647253665
Q9UQ53	PXD005736-Sample-2	heart	1324995.740740741	3.505756340313104
Q9HAH7	PXD005736-Sample-2	heart	1323033.6666666667	3.5051127537298026
Q9BRP4	PXD005736-Sample-2	heart	1322840.0	3.5050491767224257
A1L390	PXD005736-Sample-2	heart	1321665.03125	3.504663257639586
Q56P03	PXD005736-Sample-2	heart	1318664.1666666667	3.503676062943055
Q6P2H3	PXD005736-Sample-2	heart	1316701.6	3.5030292213986707
O95714	PXD005736-Sample-2	heart	1316670.2004504504	3.5030188645997544
CONTAMINANT_Q2HJF0	PXD005736-Sample-2	heart	1315551.25	3.5026496296819687
Q8TB24	PXD005736-Sample-2	heart	1315516.8625	3.502638277409159
Q7L804	PXD005736-Sample-2	heart	1313143.888888889	3.501854174991676
Q9UGQ3	PXD005736-Sample-2	heart	1310894.6875	3.501109661553575
Q92831	PXD005736-Sample-2	heart	1304121.75	3.498859996184258
Q86SR1	PXD005736-Sample-2	heart	1303916.1666666667	3.498791528078905
Q8NB49	PXD005736-Sample-2	heart	1303317.4787234042	3.4985920776957977
Q6P4Q7	PXD005736-Sample-2	heart	1303176.25	3.4985450145821257
Q92536	PXD005736-Sample-2	heart	1302592.2727272727	3.498350355609821
O15550	PXD005736-Sample-2	heart	1299326.298245614	3.4972600867165724
Q96PQ7	PXD005736-Sample-2	heart	1297113.2051282052	3.4965197387436358
Q12913	PXD005736-Sample-2	heart	1296689.9464285714	3.4963780017585524
Q6IMN6	PXD005736-Sample-2	heart	1295695.0	3.49604464095461
Q9HCJ3	PXD005736-Sample-2	heart	1295265.0	3.495900488494571
Q9NR34	PXD005736-Sample-2	heart	1292292.9310344828	3.4949028267968734
Q15652	PXD005736-Sample-2	heart	1292113.4717741937	3.494842512624528
Q9Y426	PXD005736-Sample-2	heart	1291246.4	3.4945509818121145
Q15596	PXD005736-Sample-2	heart	1290614.27	3.4943383207808507
Q9ULI3	PXD005736-Sample-2	heart	1287876.3	3.4934160093143216
Q92994	PXD005736-Sample-2	heart	1286357.3793103448	3.492903500325085
P17098	PXD005736-Sample-2	heart	1286192.7027027027	3.49284789935343
Q9Y2U5	PXD005736-Sample-2	heart	1285925.9285714286	3.4927578113363893
Q96F46	PXD005736-Sample-2	heart	1284661.6666666667	3.4923306233936757
Q8WUU5	PXD005736-Sample-2	heart	1281058.076923077	3.4911106770813944
Q9Y2T7	PXD005736-Sample-2	heart	1280440.294117647	3.490901190577988
Q8N653	PXD005736-Sample-2	heart	1279964.8958333333	3.490739916999285
Q9BZF3	PXD005736-Sample-2	heart	1277729.693877551	3.489980845821385
O76075	PXD005736-Sample-2	heart	1277102.3333333333	3.489767556473912
Q8WZA2	PXD005736-Sample-2	heart	1276948.137254902	3.4897151170199177
Q6P2P2	PXD005736-Sample-2	heart	1276810.2142857143	3.489668206407199
O14795	PXD005736-Sample-2	heart	1273407.8658536586	3.4885093862751084
P49448	PXD005736-Sample-2	heart	1273380.3064516129	3.4884999870668327
O43379	PXD005736-Sample-2	heart	1272403.076923077	3.4881665687442736
Q8TEY7	PXD005736-Sample-2	heart	1265994.6956521738	3.485973744147029
Q9UHC7	PXD005736-Sample-2	heart	1262847.3684210526	3.4848927216708683
O15519	PXD005736-Sample-2	heart	1260750.1923076925	3.484170901173456
Q9NRZ9	PXD005736-Sample-2	heart	1260540.768292683	3.484098754248942
P55345	PXD005736-Sample-2	heart	1256607.3529411764	3.482741454725539
Q5TEA3	PXD005736-Sample-2	heart	1254775.0	3.48210771537356
Q9UFF9	PXD005736-Sample-2	heart	1253405.3125	3.481633389202233
O00308	PXD005736-Sample-2	heart	1250276.7021276597	3.480547996632392
P51805	PXD005736-Sample-2	heart	1246971.6470588236	3.4793984369441766
Q9ULG1	PXD005736-Sample-2	heart	1245773.642857143	3.4789809962563947
Q9UK58	PXD005736-Sample-2	heart	1241239.075	3.477397297092865
Q9NS73	PXD005736-Sample-2	heart	1239224.0	3.4766916738933427
Q9UJT0	PXD005736-Sample-2	heart	1235653.6842105263	3.47543862649502
O75448	PXD005736-Sample-2	heart	1234595.68627451	3.4750666132893397
Q96A83	PXD005736-Sample-2	heart	1230845.0	3.473745223877648
Q3LIE5	PXD005736-Sample-2	heart	1225838.125	3.4719749823901385
Q9H2F5	PXD005736-Sample-2	heart	1223341.5	3.471089566861301
Q9P2J3	PXD005736-Sample-2	heart	1222741.5277777778	3.470876520429375
O14686	PXD005736-Sample-2	heart	1220065.2645348837	3.4699249209601195
P06276	PXD005736-Sample-2	heart	1218102.888888889	3.469225831278952
P22304	PXD005736-Sample-2	heart	1212839.7368421052	3.467345275614118
O95365	PXD005736-Sample-2	heart	1212052.9411764706	3.4670634478606197
Q9NR48	PXD005736-Sample-2	heart	1207447.0115384615	3.4654099390519457
O94856	PXD005736-Sample-2	heart	1204524.5614035088	3.464357518200404
Q13873	PXD005736-Sample-2	heart	1203954.4680851065	3.464151920905227
A0JNW5	PXD005736-Sample-2	heart	1203370.901234568	3.463941363685829
Q9H869	PXD005736-Sample-2	heart	1193755.0	3.460457061719932
CONTAMINANT_Q28065	PXD005736-Sample-2	heart	1193155.9090909092	3.4602390545203763
Q9UHI6	PXD005736-Sample-2	heart	1190350.357142857	3.459216664682595
Q9H8H0	PXD005736-Sample-2	heart	1180743.9594594594	3.4556975905548484
O95405	PXD005736-Sample-2	heart	1180558.9433962265	3.455629533673715
Q08397	PXD005736-Sample-2	heart	1178970.3958333333	3.4550447581139707
Q9Y463	PXD005736-Sample-2	heart	1177108.7037037036	3.4543584290451976
Q9HBD1	PXD005736-Sample-2	heart	1172466.6132075472	3.452642342826864
Q13563	PXD005736-Sample-2	heart	1169320.2307692308	3.45147532170649
Q9UBS9	PXD005736-Sample-2	heart	1168031.0416666667	3.4509962428647665
Q13591	PXD005736-Sample-2	heart	1162515.6666666667	3.448940672477547
Q99487	PXD005736-Sample-2	heart	1158836.25	3.447563930173482
Q7LDG7	PXD005736-Sample-2	heart	1148486.5151515151	3.4436677584298394
Q8IZQ1	PXD005736-Sample-2	heart	1147239.160130719	3.443195820983961
P20396	PXD005736-Sample-2	heart	1146023.45	3.442735362379272
Q9NRH2	PXD005736-Sample-2	heart	1145985.25	3.442720885951489
Q16831	PXD005736-Sample-2	heart	1145648.6666666667	3.442593312097433
Q86X52	PXD005736-Sample-2	heart	1139105.6704545454	3.440105871875091
Q13114	PXD005736-Sample-2	heart	1138784.4078947369	3.43998337030294
Q14571	PXD005736-Sample-2	heart	1136527.9379562044	3.4391219740502965
P08581	PXD005736-Sample-2	heart	1129583.7096774194	3.436460278660518
Q9BY76	PXD005736-Sample-2	heart	1128188.75	3.4359236228386507
Q9H3U7	PXD005736-Sample-2	heart	1127956.7647058824	3.435834311282444
